시군명,사업장명,인허가일자,영업상태명,입소정원(명),소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
용인시,현대홈타운2차(아)경로당,20011005,운영중,30,경기도 용인시 수지구 현암로 54,경기도 용인시 수지구 죽전동 1110번지,16872,37.3306494268,127.1149935012
용인시,역북13통낙은경로당,20040102,운영중,0,경기도 용인시 처인구 낙은로12번길 3,경기도 용인시 처인구 역북동 470-41번지 13통103호,17044,37.2385819896,127.1986579268
용인시,송동경로당,19841222,운영중,42,,경기도 용인시 처인구 양지면 송문리 51-6번지,17160,37.2285764694,127.2576432018
용인시,김량장7통 경로당,19800315,운영중,0,,경기도 용인시 처인구 김량장동 (김량장동),,37.2277380745,127.2013567490
용인시,평촌경로당,20050420,운영중,19,,경기도 용인시 처인구 백암면,,37.1464344616,127.3804957296
용인시,김량장9통 경로당,19970101,운영중,0,,경기도 용인시 처인구 김량장동 (김량장동),,37.2277380745,127.2013567490
용인시,전대2리 경로당,20111221,운영중,0,,경기도 용인시 처인구 포곡읍,,37.2973832698,127.1985169656
용인시,지곡1통 경로당,19750317,운영중,49,,경기도 용인시 기흥구 지곡동,,37.2614525389,127.1131210026
용인시,성동마을엘지빌리지 2차 경로당,20110524,운영중,0,,경기도 용인시 수지구 성복동 성동마을LG빌리지2차아파트,,37.3206771247,127.0626195092
용인시,서천마을 휴먼시아 3단지 경로당,20110809,운영중,38,,경기도 용인시 기흥구 농서동 서천마을 휴먼시아 3단지 관리동 1층,,37.2290728162,127.0870668201
용인시,인정아파트 경로당,19971219,운영중,0,경기도 용인시 기흥구 중부대로 820,경기도 용인시 기흥구 상하동 137번지,17077,37.2553848197,127.1423520601
용인시,능원 노인정,19970101,운영중,31,경기도 용인시 처인구 모현읍 충렬로 8,경기도 용인시 처인구 모현면 능원리 158-2번지,16884,37.3405373849,127.1723803155
용인시,영덕5리 경로당,19970216,운영중,0,,경기도 용인시 기흥구 영덕동 183-5번지,,37.2754606787,127.0830481201
용인시,동성1차(아)경로당,19971206,운영중,25,경기도 용인시 수지구 용구대로 2742,경기도 용인시 수지구 죽전동 501번지,16868,37.3303472091,127.1105474248
용인시,성동마을엘지빌리지1차경로당,20010827,운영중,0,경기도 용인시 수지구 성복2로 86,경기도 용인시 수지구 성복동 155번지,16850,37.3171194903,127.0761655886
용인시,성동마을엘지빌리지2차경로당,20011023,운영중,27,경기도 용인시 수지구 수지로113번길 15,경기도 용인시 수지구 성복동 90번지,16849,37.3126503079,127.0763530225
용인시,행원마을동아솔레시티(아)경로당,20020531,운영중,28,경기도 용인시 기흥구 보정로 30,경기도 용인시 기흥구 보정동 1162번지,16903,37.3114599640,127.1125735393
용인시,교동마을현대필그린(아)경로당,20021106,운영중,69,경기도 용인시 기흥구 마북로 139,경기도 용인시 기흥구 마북동 625번지,16910,37.3029823371,127.1209078558
용인시,영문3리(베네치아) 경로당,20021114,운영중,34,경기도 용인시 처인구 포곡읍 영문로 64,경기도 용인시 처인구 포곡읍 영문리 555번지,17040,37.2720449277,127.2100078552
용인시,쌍용(아) 경로당,20020913,운영중,92,,경기도 용인시 기흥구 보라동 553번지,17079,37.2532404834,127.1169978122
용인시,신정마을 상록6단지(아)경로당,20001002,운영중,21,,경기도 용인시 수지구 풍덕천동,,37.3240316619,127.0876464761
용인시,청덕1리 경로당,19950105,운영중,0,,경기도 용인시 기흥구 청덕동 250-26번지,,37.2912926445,127.1482713194
용인시,능원3리경로당,19950101,운영중,22,경기도 용인시 처인구 모현읍 능곡로56번길 26,경기도 용인시 처인구 모현면 능원리 249번지,16886,37.3350133880,127.1790706048
용인시,보원(아)경로당,19950425,운영중,20,,경기도 용인시 수지구 풍덕천동 보원아파트,,37.3240316619,127.0876464761
용인시,삼풍동(아)경로당,19950615,운영중,50,,경기도 용인시 수지구 풍덕천동 동아아파트,,37.3240316619,127.0876464761
용인시,신정마을 우성(아)경로당,20001219,운영중,24,,경기도 용인시 수지구 풍덕천동,,37.3240316619,127.0876464761
용인시,대지마을 중앙하이츠빌(아)경로당,20000501,운영중,35,경기도 용인시 수지구 현암로63번길 2,경기도 용인시 수지구 죽전동 1112번지,16871,37.3325398172,127.1168242605
용인시,둔전10리경로당(신원2차),20010510,운영중,21,경기도 용인시 처인구 포곡읍 포곡로 98-1,경기도 용인시 처인구 포곡읍 둔전리 147번지,17027,37.2670758700,127.2175364557
용인시,고기1통 경로당,20030306,운영중,0,경기도 용인시 수지구 고기로 377,경기도 용인시 수지구 고기동 103번지,16801,37.3585080496,127.0679433281
용인시,써니벨리아파트 경로당,20040728,운영중,50,,경기도 용인시 수지구 동천동 관리사무소1층 써니벨리 경로당,,37.3450284213,127.0833025733
용인시,김량장18통 경로당,19990409,운영중,36,,"경기도 용인시 처인구 김량장동 (김량장동, 주공아파트)",,37.2277380745,127.2013567490
용인시,김량장20통 경로당,20011030,운영중,0,,"경기도 용인시 처인구 김량장동 (김량장동,신우아파트)",,37.2277380745,127.2013567490
용인시,사암직할분회경로당,19870101,운영중,30,,경기도 용인시 처인구 원삼면 사암직할분회경로당,,37.1659368352,127.3140533247
용인시,강촌경로당,20021230,운영중,21,,경기도 용인시 처인구 백암면,,37.1464344616,127.3804957296
용인시,죽능5리경로당,20111116,운영중,15,경기도 용인시 처인구 원삼면 보개원삼로1684번길 22,경기도 용인시 처인구 원삼면 죽능리 419-6번지,17170,37.1437577963,127.3122853846
용인시,장재경로당,20021015,운영중,20,,경기도 용인시 처인구 백암면,,37.1464344616,127.3804957296
용인시,지내경로당,20030725,운영중,0,,경기도 용인시 처인구 백암면,,37.1464344616,127.3804957296
용인시,상현마을수지센트럴아이파크,20070220,운영중,0,,경기도 용인시 수지구 상현동,,37.3004420558,127.0753711663
용인시,보라3통 경로당,20070917,운영중,0,,경기도 용인시 기흥구 보라동,,37.2614525389,127.1131210026
용인시,마평신점여자경로당,19990930,운영중,30,경기도 용인시 처인구 중부대로 1531-2,경기도 용인시 처인구 마평동 614-2번지,17154,37.2333556677,127.2145672777
용인시,옥산리 하산경로당,19980210,운영중,0,경기도 용인시 처인구 백암면 옥산로 2,경기도 용인시 처인구 백암면 옥산리 1615번지,17183,37.1085673539,127.3986681021
용인시,둔전16리(리슈빌) 경로당,20080715,운영중,39,경기도 용인시 처인구 포곡읍 둔전로 15,경기도 용인시 처인구 포곡읍 둔전리 447번지,17027,37.2666012802,127.2159004099
용인시,삼성래미안 아파트경로당,20080723,운영중,0,,경기도 용인시 기흥구 상갈동 450번지,,37.2599334991,127.0984979577
용인시,주북경로당,20080108,운영중,45,경기도 용인시 처인구 양지면 주북로 47,경기도 용인시 처인구 양지면 주북리 888-3번지,17039,37.2492141501,127.2382585894
용인시,둔전8리 경로당,20080115,운영중,25,경기도 용인시 처인구 포곡읍 곡현로 185-1,경기도 용인시 처인구 포곡읍 203호,17022,37.3029067055,127.2240109905
용인시,두창6리 용수경로당,19950601,운영중,40,경기도 용인시 처인구 원삼면 용수로18번길 74,경기도 용인시 처인구 원삼면 두창리 674번지,17176,37.1622827976,127.3420826383
용인시,목신2리 경로당,20080130,운영중,20,경기도 용인시 처인구 원삼면 보개원삼로1569번길 48,경기도 용인시 처인구 원삼면 목신리 434-1번지,17170,37.1311484607,127.3067535238
용인시,사암3리 용담경로당,19951101,운영중,20,경기도 용인시 처인구 원삼면 원양로297번길 11,경기도 용인시 처인구 원삼면 사암리 202-3번지,17167,37.1845065296,127.3038702120
용인시,맹1리 행군경로당,20000118,운영중,46,,경기도 용인시 처인구 원삼면 맹리,,37.2097360884,127.3340599849
용인시,두창4리 주내경로당,20010120,운영중,35,경기도 용인시 처인구 원삼면 두창호수로 157,경기도 용인시 처인구 원삼면 두창리 1647-1번지,17176,37.1452597711,127.3365588426
용인시,동부아파트 경로당,19990514,운영중,39,,경기도 용인시 기흥구 언남동 동부아파트,,37.2974101663,127.1411100335
용인시,연원마을금호베스트빌경로당,20031006,운영중,25,경기도 용인시 기흥구 용구대로 2442-2,경기도 용인시 기흥구 보정동 1172번지,16908,37.3040940566,127.1076563043
용인시,보라2통 경로당,20031118,운영중,31,경기도 용인시 기흥구 사은로84번길 3-3,경기도 용인시 기흥구 보라동 283-6번지,17079,37.2555223445,127.1146341022
용인시,길훈1차(아) 경로당,19990527,운영중,22,경기도 용인시 수지구 대지로 19,경기도 용인시 수지구 죽전동 454번지,16872,37.3284265623,127.1121581580
용인시,고매1통 경로당,19890613,운영중,22,,경기도 용인시 기흥구 고매동,,37.2336901373,127.1148497906
용인시,현대1차경로당,19990719,운영중,30,,경기도 용인시 수지구 죽전동,,37.3322832920,127.1117575334
용인시,풍덕천4통 경로당,19990324,운영중,25,,경기도 용인시 수지구 풍덕천동,,37.3240316619,127.0876464761
용인시,도담마을 아이파크(아) 경로당,19991202,운영중,24,,경기도 용인시 수지구 죽전동,,37.3322832920,127.1117575334
용인시,삼파경로당,19991214,운영중,57,경기도 용인시 처인구 이동읍 삼배울로 88-1,경기도 용인시 처인구 이동면 덕성리 442-2번지,17130,37.1782529958,127.2119023229
용인시,덕곡 경로당,19961026,운영중,25,,경기도 용인시 기흥구 영덕동 681-2번지,16955,37.2713510848,127.0700217023
용인시,동부아파트 경로당,19960610,운영중,0,,경기도 용인시 수지구 풍덕천동,,37.3240316619,127.0876464761
용인시,두창1리 황토현경로당,19960101,운영중,38,경기도 용인시 처인구 원삼면 두창로113번길 35-9,경기도 용인시 처인구 원삼면 두창리 548번지,17175,37.1649790052,127.3349792235
용인시,사암1리 경로당,19960529,운영중,23,,경기도 용인시 처인구 원삼면,,37.1659368352,127.3140533247
용인시,가창리 내창경로당,19970926,운영중,60,경기도 용인시 처인구 백암면 가창로85번길 10,경기도 용인시 처인구 백암면 가창리 757번지,17171,37.1938056926,127.3589490270
용인시,신창무궁화아파트 경로당,19971216,운영중,0,경기도 용인시 기흥구 마북로 186,경기도 용인시 기흥구 마북동 143번지,16911,37.3057065909,127.1266308875
용인시,김량장1통 경로당,19960101,운영중,0,,경기도 용인시 처인구 김량장동 (김량장동),,37.2277380745,127.2013567490
용인시,능원1리(남) 경로당,20040106,운영중,24,,경기도 용인시 처인구 모현면,,37.3309901316,127.2475852940
용인시,왕산9리 경로당,19911001,운영중,0,,경기도 용인시 처인구 모현면 101호,,37.3309901316,127.2475852940
용인시,왕산6리 경로당,20061224,운영중,33,,경기도 용인시 처인구 모현면,,37.3309901316,127.2475852940
용인시,대우현대아파트경로당,20101110,운영중,0,,경기도 용인시 기흥구 상갈동,,37.2614525389,127.1131210026
용인시,신봉동일하이빌2단지(아) 경로당,20120515,운영중,21,,경기도 용인시 수지구 신봉동 동일하이빌2단지 내,,37.3309607013,127.0736289770
용인시,원삼분회경로당,19700313,운영중,25,,경기도 용인시 처인구 원삼면,,37.1659368352,127.3140533247
용인시,장계경로당,20121211,운영중,,,경기도 용인시 처인구 백암면 근삼리,,37.1572407318,127.3739075494
용인시,신정마을 주공1단지(아)경로당,19990216,운영중,32,경기도 용인시 수지구 풍덕천로 91,경기도 용인시 수지구 풍덕천동 1065번지,16836,37.3219293167,127.0916943753
용인시,언동경로당,19940904,운영중,20,경기도 용인시 기흥구 구성로 146,경기도 용인시 기흥구 언남동 235번지,16919,37.2917605963,127.1248487470
용인시,신정마을 주공9단지(아)경로당,19990101,운영중,25,경기도 용인시 수지구 풍덕천로 76,경기도 용인시 수지구 풍덕천동 1104번지,16840,37.3195955318,127.0918834187
용인시,기흥 벽산 경로당,20051213,운영중,20,,경기도 용인시 기흥구 공세동,,37.2336901373,127.1148497906
용인시,유방12통경로당,20051216,운영중,20,경기도 용인시 처인구 포곡로5번길 8-1,경기도 용인시 처인구 유방동 143-1번지,17040,37.2624375692,127.2113794178
용인시,푸른마을푸르지오경로당,20050616,운영중,0,경기도 용인시 수지구 성복2로76번길 31,경기도 용인시 수지구 성복동 741번지,16848,37.3162614134,127.0794927143
용인시,동천본동 경로당,19800120,운영중,32,,경기도 용인시 수지구 동천동 동천본동 경로당,,37.3450284213,127.0833025733
용인시,동문그린아파트 경로당,19990329,운영중,0,경기도 용인시 수지구 고기로45번길 58,경기도 용인시 수지구 동천동 400-1번지,16824,37.3393181651,127.0927756017
용인시,뜨리에체7단지(아)경로당,19990916,운영중,32,,경기도 용인시 수지구 죽전동,,37.3322832920,127.1117575334
용인시,죽전퍼스트하임(아)경로당,19990430,운영중,36,,경기도 용인시 수지구 죽전동 죽전퍼스트하임,,37.3322832920,127.1117575334
용인시,금화마을5단지경로당,20020604,운영중,0,,경기도 용인시 기흥구 상갈동,,37.2614525389,127.1131210026
용인시,역북12통 경로당,20020227,운영중,0,경기도 용인시 처인구 중부대로1281번길 16-7,경기도 용인시 처인구 역북동 417-14번지 5 5동 101호,17047,37.2378237013,127.1883443711
용인시,천리라이프아파트경로당,19980101,운영중,44,,경기도 용인시 처인구 이동면 라이프아파트,,37.1657010467,127.2121492250
용인시,풍덕천8.9통경로당,19980626,운영중,32,,경기도 용인시 수지구 풍덕천동,,37.3240316619,127.0876464761
용인시,기안.당촌경로당,19990115,운영중,37,경기도 용인시 처인구 백암면 백암로192번길 46-2,경기도 용인시 처인구 백암면 백암리 291-1번지,17178,37.1655042624,127.3793070815
용인시,둔전13리경로당,19990302,운영중,59,경기도 용인시 처인구 포곡읍 포곡로61번길 17,경기도 용인시 처인구 포곡읍 둔전리 319번지,17026,37.2701036040,127.2123475939
용인시,마평경로당,19990908,운영중,54,경기도 용인시 처인구 중부대로 1531-2,경기도 용인시 처인구 마평동 614-2번지,17154,37.2333556677,127.2145672777
용인시,운호곡경로당,19990930,운영중,0,경기도 용인시 처인구 동부로465번길 6,경기도 용인시 처인구 운학동 218-24번지,17141,37.2023366618,127.2455698702
용인시,호동경로당,19990930,운영중,0,경기도 용인시 처인구 호동로32번길 2,경기도 용인시 처인구 호동 100-1번지,17141,37.2068916066,127.2342069126
