NAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID
금단마을,부산광역시,금정구,구서1동,129.100015,35.25212293,-,21110690004
브니엘고등학교,부산광역시,금정구,선두구동,129.1023523,35.257066,-,21110640032
신현마을 입구,부산광역시,-,-,129.1028046,35.25838402,-,50000002472
선동상현마을,부산광역시,금정구,선두구동,129.1124835,35.2664357,-,21110640033
장전역4번출구,부산광역시,금정구,부곡3동,129.088604,35.23886111,-,21110590004
롯데마트,부산광역시,금정구,부곡3동,129.0918399,35.23928144,-,21110590006
부곡3동주민센터,부산광역시,금정구,부곡3동,129.0938063,35.24080544,-,21110590007
신학대학,부산광역시,금정구,부곡3동,129.0947163,35.24151613,-,21110590008
지산고등학교,부산광역시,금정구,부곡3동,129.0967827,35.24324323,-,21110590033
부산가톨릭대학교,부산광역시,금정구,부곡3동,129.0978228,35.24394314,-,21110590011
부산가톨릭대학교간호대학,부산광역시,금정구,부곡3동,129.0993749,35.24541611,-,21110590013
오륜대순교자성지.박물관,부산광역시,금정구,부곡3동,129.1014998,35.24685631,-,21110590014
오륜정보산업학교,부산광역시,금정구,부곡3동,129.1027672,35.24784541,-,21110590015
수원지마을,부산광역시,금정구,부곡3동,129.1046873,35.24894642,-,21110590016
분도농원,부산광역시,-,-,129.1072227,35.24815578,-,50000000994
주말농장,부산광역시,-,-,129.107885,35.24764411,-,50000000995
연꽃못,부산광역시,-,-,129.1100356,35.24712451,-,50000000996
회동수변산책로.황톳길,부산광역시,-,-,129.1116185,35.24716447,-,50000000998
임지아뜰리에.복자수녀원,부산광역시,-,-,129.1138201,35.24755405,-,50000000999
오륜본동마을,부산광역시,-,-,129.1152177,35.24765129,-,50000001000
임지아뜰리에.복자수녀원,부산광역시,-,-,129.1134977,35.24761827,-,50000001001
회동수변산책로.황톳길,부산광역시,금정구,부곡3동,129.1119565,35.24727127,-,21110590017
연꽃못,부산광역시,-,-,129.1107581,35.24744983,-,50000001002
주말농장,부산광역시,-,-,129.1080243,35.24771828,-,50000001003
분도농원,부산광역시,-,-,129.1072541,35.24830843,-,50000001004
수원지마을,부산광역시,금정구,부곡3동,129.1044093,35.24908617,-,21110590018
오륜정보산업학교,부산광역시,금정구,부곡3동,129.1026669,35.24794747,-,21110590019
오륜대순교자성지.박물관,부산광역시,금정구,부곡3동,129.1014375,35.24696198,-,21110590020
부산가톨릭대학교간호대학,부산광역시,금정구,부곡3동,129.0992415,35.24554265,-,21110590021
부산가톨릭대학교,부산광역시,금정구,부곡3동,129.0979071,35.24414082,-,21110590022
지산고등학교,부산광역시,금정구,부곡3동,129.0966096,35.2432999,-,21110590023
신학대학,부산광역시,금정구,부곡3동,129.0955605,35.24245225,-,21110590024
금정농협,부산광역시,-,-,129.0937061,35.24091549,-,50000001005
초원맨션,부산광역시,금정구,부곡3동,129.093761,35.24144453,-,21110590026
정원맨션,부산광역시,금정구,부곡3동,129.0939696,35.24261871,-,21110590027
금정구청,부산광역시,금정구,부곡3동,129.0927838,35.24231835,-,21110590028
금양초등학교,부산광역시,금정구,부곡3동,129.0925639,35.24091825,-,21110590029
롯데마트,부산광역시,금정구,부곡3동,129.0922358,35.23896151,-,21110590030
부곡한신아파트,부산광역시,금정구,부곡3동,129.0911582,35.23790388,-,21110590031
장전역2번출구,부산광역시,-,-,129.0886087,35.23789014,-,50000001006
부산대역,부산광역시,금정구,부곡2동,129.0896166,35.23070226,-,21110580001
대우아파트후문,부산광역시,-,-,129.0895976,35.23244366,-,50000001007
우신아파트,부산광역시,금정구,부곡2동,129.0899726,35.23402376,-,21110580002
한신아파트,부산광역시,-,-,129.0894448,35.23569493,-,50000001008
롯데마트,부산광역시,-,-,129.0918683,35.23950094,-,50000000491
장전역4번출구,부산광역시,금정구,부곡3동,129.0884166,35.23885045,-,21110590037
장전역2번출구,부산광역시,금정구,장전1동,129.0884225,35.23788727,-,21110610001
한신아파트,부산광역시,-,-,129.0892566,35.2356351,-,50000001009
우신아파트,부산광역시,금정구,장전1동,129.0897658,35.23403031,-,21110610002
대우아파트후문,부산광역시,-,-,129.0894366,35.23259062,-,50000001010
부산대역,부산광역시,-,-,129.089415,35.23068056,-,50000001011
신동아아파트,부산광역시,-,-,129.1276282,35.20655343,-,50000001025
영진종합사회복지관,부산광역시,-,-,129.1263869,35.20568761,-,50000001026
인지초등학교,부산광역시,-,-,129.1244759,35.20355843,-,50000001027
선수촌아파트정문,부산광역시,해운대구,반여1동,129.1233437,35.201263,-,21090570015
무정초등학교,부산광역시,해운대구,반여1동,129.1226912,35.1984307,-,21090570017
무정삼거리,부산광역시,해운대구,반여1동,129.1213994,35.19611626,-,21090570021
무정리,부산광역시,해운대구,반여1동,129.1204186,35.195438,-,21090570022
영원프라자,부산광역시,-,-,129.1184439,35.19493206,-,50000001028
왕자아파트,부산광역시,해운대구,반여1동,129.1186834,35.19651727,-,21090570025
장산중학교.꿈에그린아파트,부산광역시,해운대구,반여1동,129.1186804,35.19873267,-,21090570026
반여1동주민센터,부산광역시,해운대구,반여1동,129.1193554,35.20117412,-,21090570027
반여동탑마트,부산광역시,-,-,129.1199156,35.20350772,-,50000001043
벽산한솔타운아파트,부산광역시,해운대구,반여1동,129.1191457,35.20613715,-,21090570029
센텀강변현대아파트,부산광역시,해운대구,반여1동,129.1199478,35.20876623,-,21090570030
신동아파트,부산광역시,해운대구,반여1동,129.1200293,35.21019123,-,21090570031
신동아파트후문,부산광역시,해운대구,반여1동,129.1197967,35.21140606,-,21090570032
우신아파트,부산광역시,해운대구,반여1동,129.1187049,35.21322849,-,21090570033
대우아파트,부산광역시,금정구,금사동,129.1167892,35.2147751,-,21110550001
금사역,부산광역시,금정구,금사동,129.1158834,35.2158531,-,21110550004
대우자동차,부산광역시,금정구,금사동,129.1153702,35.21709697,-,21110551029
금사공단.금사동탑마트,부산광역시,금정구,금사동,129.112655,35.21889715,-,21110550006
파크랜드,부산광역시,금정구,금사동,129.1125053,35.21997826,-,21110551031
금사시장,부산광역시,금정구,금사동,129.1135027,35.2211622,-,21110551030
동일고무벨트,부산광역시,금정구,금사동,129.114633,35.22280515,-,21110550008
예원여자고등학교,부산광역시,금정구,금사동,129.115827,35.22431677,-,21110551032
회동동,부산광역시,-,-,129.1175442,35.22601925,-,50000001029
예원여자고등학교,부산광역시,금정구,금사동,129.1155316,35.22512813,-,21110551033
누가병원,부산광역시,-,-,129.1133778,35.22352834,-,50000001030
현대맨션,부산광역시,-,-,129.1123828,35.22390617,-,50000001031
부산산림교육센터,부산광역시,금정구,금사동,129.1112256,35.22277639,-,21110550014
부산경호고등학교,부산광역시,금정구,금사동,129.1099858,35.22147475,-,21110550016
금정전자공업고등학교,부산광역시,금정구,서3동,129.1083964,35.22101382,-,21110530001
금사중학교,부산광역시,금정구,서3동,129.1068182,35.22013486,-,21110530002
서곡초등학교,부산광역시,금정구,서3동,129.1050562,35.21873927,-,21110530003
서3동주민센터,부산광역시,금정구,서4동,129.1037297,35.2181772,-,21110540003
서동시장,부산광역시,금정구,서4동,129.1022439,35.21705381,-,21110540004
제일요양병원,부산광역시,금정구,서4동,129.1009622,35.21807302,-,21110540005
금정여자고등학교,부산광역시,금정구,서1동,129.0998684,35.21896352,-,21110510001
숲속유치원 앞,부산광역시,-,-,129.0981912,35.22016099,-,50000002511
부곡뉴그린아파트108동,부산광역시,금정구,부곡1동,129.0948172,35.2206147,-,21110570001
BMC아파트121동,부산광역시,금정구,부곡1동,129.0962791,35.22150048,-,21110570002
BMC아파트120동,부산광역시,금정구,부곡1동,129.0979581,35.22358372,-,21110570004
부곡늘푸른아파트117동,부산광역시,금정구,부곡1동,129.0967073,35.22329073,-,21110570005
부곡여자중학교,부산광역시,금정구,부곡1동,129.0938657,35.22267169,-,21110570006
부곡동,부산광역시,-,-,129.0913362,35.22326698,-,50000001032
우리은행,부산광역시,금정구,부곡1동,129.0898486,35.22364523,-,21110570008
온천장역,부산광역시,금정구,부곡4동,129.0874683,35.22162427,-,21110600003
부곡동,부산광역시,-,-,129.0912717,35.22311039,-,50000001034
부곡여자중학교,부산광역시,금정구,부곡1동,129.0938413,35.22248699,-,21110570010
부곡늘푸른아파트117동,부산광역시,금정구,부곡1동,129.0967365,35.22314546,-,21110570012
BMC아파트120동,부산광역시,금정구,부곡1동,129.0977905,35.22350217,-,21110570011
BMC아파트121동,부산광역시,금정구,부곡1동,129.096162,35.22162091,-,21110570003
부곡뉴그린아파트108동,부산광역시,금정구,부곡4동,129.0945438,35.22053522,-,21110600002
숲속유치원 앞,부산광역시,-,-,129.0983741,35.22001363,-,50000002510
금정여자고등학교,부산광역시,금정구,서1동,129.0999655,35.21862934,-,21110510002
서동시장,부산광역시,금정구,서4동,129.1019675,35.21704708,-,21110540006
서3동주민센터,부산광역시,금정구,서4동,129.1038095,35.21801363,-,21110540007
서곡초등학교,부산광역시,금정구,서3동,129.1051803,35.21859895,-,21110530004
금사중학교,부산광역시,금정구,서3동,129.1069007,35.21997663,-,21110530005
금정전자공업고등학교,부산광역시,금정구,서3동,129.1083319,35.2208346,-,21110530006
부산경호고등학교,부산광역시,금정구,금사동,129.1100366,35.22131251,-,21110550017
부산산림교육센터,부산광역시,금정구,금사동,129.1117112,35.2230014,-,21110550019
현대맨션,부산광역시,-,-,129.1124609,35.2237426,-,50000001035
누가병원,부산광역시,-,-,129.1132699,35.22339055,-,50000001036
기업은행,부산광역시,금정구,금사동,129.1130779,35.22224495,-,21110550020
금사회동동행정복지센터,부산광역시,금정구,금사동,129.1113049,35.2199157,-,21110550021
금사공단,부산광역시,금정구,금사동,129.1126146,35.21874797,-,21110550022
대우자동차,부산광역시,금정구,금사동,129.1152047,35.21704094,-,21110551028
금사역,부산광역시,금정구,금사동,129.1157326,35.21579945,-,21110550024
대우아파트,부산광역시,금정구,금사동,129.1167557,35.21467132,-,21110550025
우신아파트,부산광역시,해운대구,반여1동,129.118523,35.21316451,-,21090570034
신동아파트후문,부산광역시,-,-,129.1196126,35.21138452,-,50000001037
신동아파트,부산광역시,해운대구,반여1동,129.1198047,35.21051918,-,21090570035
센텀강변현대아파트,부산광역시,해운대구,반여1동,129.1196469,35.20844198,-,21090570036
벽산한솔타운아파트,부산광역시,해운대구,반여1동,129.1191969,35.20668606,-,21090570037
반여동탑마트,부산광역시,-,-,129.1200595,35.20450547,-,50000001038
반여1동주민센터,부산광역시,해운대구,반여1동,129.1191871,35.20173532,-,21090570039
장산중학교.꿈에그린아파트,부산광역시,해운대구,반여1동,129.1184167,35.19878621,-,21090570040
왕자아파트,부산광역시,해운대구,반여1동,129.1184419,35.19655175,-,21090570024
영원프라자,부산광역시,-,-,129.1182254,35.19497193,-,50000001039
무정리,부산광역시,해운대구,반여1동,129.1203438,35.19512517,-,21090570042
무정삼거리,부산광역시,해운대구,반여1동,129.1219712,35.19623684,-,21090570043
무정초등학교,부산광역시,해운대구,반여1동,129.1229393,35.19829246,-,21090570003
선수촌아파트118동,부산광역시,해운대구,반여1동,129.1233577,35.20053686,-,21090570004
인지초등학교,부산광역시,해운대구,반여1동,129.1245203,35.20313617,-,21090570005
영진종합사회복지관,부산광역시,-,-,129.1264309,35.20547958,-,50000001041
신동아아파트,부산광역시,-,-,129.1277349,35.2064344,-,50000001042
부산대역,부산광역시,금정구,장전3동,129.0892784,35.22876967,-,21110630005
부산은행,부산광역시,금정구,장전3동,129.0857443,35.23144217,-,21110630006
부산대정문,부산광역시,금정구,장전2동,129.0845673,35.23169851,-,21110620003
부산대본관,부산광역시,-,-,129.0835395,35.2328365,-,50000001046
부산대문창회관,부산광역시,금정구,장전2동,129.0822738,35.23420688,-,21110620006
부산대제2도서관,부산광역시,금정구,장전2동,129.0815564,35.23514919,-,21110620007
부산대사회관,부산광역시,금정구,장전2동,129.080085,35.23576513,-,21110620008
부산대법학관,부산광역시,-,-,129.0786493,35.23617376,-,50000001047
부산대화학관,부산광역시,-,-,129.0781237,35.23451566,-,50000001048
부산대예술관,부산광역시,-,-,129.0778882,35.23324909,-,50000001049
부산대미술관,부산광역시,-,-,129.0763487,35.23274384,-,50000001050
부산대음악관,부산광역시,-,-,129.0764531,35.23339087,-,50000001051
부산대경암체육관,부산광역시,-,-,129.0755545,35.23368565,-,50000001052
부산대음악관,부산광역시,-,-,129.0762794,35.23325868,-,50000001053
부산대미술관,부산광역시,금정구,장전2동,129.0761631,35.23260649,-,21110620012
부산대예술관,부산광역시,금정구,장전2동,129.0773145,35.23212966,-,21110620013
부산대생활환경관,부산광역시,-,-,129.0780379,35.23373314,-,50000001054
부산대화학관,부산광역시,-,-,129.0782658,35.23448619,-,50000001055
부산대법학관,부산광역시,금정구,장전2동,129.0790294,35.23626663,-,21110620015
부산대사회관,부산광역시,금정구,장전2동,129.0800151,35.2356276,-,21110620016
부산대제2도서관,부산광역시,금정구,장전2동,129.0815106,35.23501513,-,21110620017
부산대문창회관,부산광역시,금정구,장전2동,129.08223,35.23408922,-,21110620019
부산대본관,부산광역시,-,-,129.0834273,35.23296008,-,50000001056
부산대정문,부산광역시,금정구,장전2동,129.0844965,35.23137227,-,21110620021
금정등기소,부산광역시,-,-,129.0847999,35.23058895,-,50000001057
부산대후문,부산광역시,금정구,장전3동,129.0845887,35.22885132,-,21110630007
신한은행,부산광역시,금정구,장전3동,129.0854765,35.22847444,-,21110630008
차고지,부산광역시,-,-,129.2120416,35.24099259,-,50000001886
궁전아파트,부산광역시,-,-,129.2102588,35.24106571,-,50000002150
기장고등학교,부산광역시,-,-,129.2102016,35.23997189,-,50000002145
대라아파트,부산광역시,-,-,129.2121024,35.23776995,-,50000002149
대라리사거리,부산광역시,기장군,기장읍,129.2134873,35.23859796,-,21310110042
기장전화국,부산광역시,기장군,기장읍,129.213636,35.24186762,-,21310110009
기장시장.농협,부산광역시,기장군,기장읍,129.2152904,35.24298648,-,21310110010
동해선기장역.기장중학교,부산광역시,기장군,기장읍,129.2168161,35.244132,-,21310110011
기장지구대,부산광역시,기장군,기장읍,129.2169468,35.24628025,-,21310110012
한신아파트,부산광역시,기장군,기장읍,129.2170081,35.24773922,-,21310110013
기장도서관,부산광역시,기장군,기장읍,129.2169162,35.2500381,-,21310110014
한신아파트후문,부산광역시,-,-,129.2148345,35.25018473,-,50000001660
이진아파트,부산광역시,기장군,기장읍,129.208986,35.25029394,-,21310110017
만화리입구,부산광역시,기장군,기장읍,129.205012,35.25311031,-,21310110018
만화리,부산광역시,기장군,기장읍,129.1995571,35.25657809,-,21310110019
농업기술센터,부산광역시,기장군,기장읍,129.1917303,35.25295442,-,21310110020
만화리영락동산,부산광역시,기장군,기장읍,129.1890898,35.25034579,-,21310111114
철마삼거리,부산광역시,기장군,철마면,129.1791811,35.24596901,-,21310331051
안평.고촌,부산광역시,기장군,철마면,129.1729398,35.23804122,-,21310330009
고촌휴먼시아아파트,부산광역시,-,-,129.1697151,35.23954913,-,50000001663
고촌마을입구,부산광역시,-,-,129.1679317,35.23713001,-,50000001666
고촌역,부산광역시,기장군,철마면,129.1580025,35.23570208,-,21310330001
윗반송역,부산광역시,해운대구,반송2동,129.1543582,35.23294562,-,21090620004
반송본동,부산광역시,해운대구,반송2동,129.1512944,35.23115623,-,21090620005
반송보건지소,부산광역시,-,-,129.1485543,35.22891493,-,50000001669
반송시장,부산광역시,-,-,129.148466,35.22744314,-,50000001670
반송1동주민센터,부산광역시,-,-,129.1485616,35.22502638,-,50000001672
반송골목시장,부산광역시,해운대구,반송1동,129.1502292,35.22323726,-,21090610005
영산대학교입구,부산광역시,-,-,129.1509595,35.22246963,-,50000001674
성주탕,부산광역시,-,-,129.1516747,35.22169094,-,50000001676
모던홈마트,부산광역시,-,-,129.1522939,35.2210221,-,50000001678
느티나무요양원,부산광역시,-,-,129.1530734,35.2201837,-,50000001680
경찰특공대입구,부산광역시,-,-,129.1534741,35.21976203,-,50000001683
보경사,부산광역시,해운대구,반송1동,129.1508915,35.22004597,-,21090611028
경찰특공대입구,부산광역시,-,-,129.153604,35.21969213,-,50000001682
느티나무요양원,부산광역시,-,-,129.1532416,35.22031587,-,50000001681
모던홈마트,부산광역시,-,-,129.1524676,35.22115418,-,50000001679
성주탕,부산광역시,-,-,129.1518431,35.22183213,-,50000001677
영산대학교입구,부산광역시,-,-,129.151138,35.22257459,-,50000001675
반송골목시장,부산광역시,해운대구,반송3동,129.1501057,35.2236675,-,21090630002
반송1동주민센터,부산광역시,-,-,129.1478156,35.22526493,-,50000001673
반송시장,부산광역시,-,-,129.1486299,35.22699417,-,50000001671
반송보건지소,부산광역시,-,-,129.1487838,35.22928933,-,50000001668
반송본동,부산광역시,해운대구,반송2동,129.1515425,35.23089335,-,21090621021
윗반송역,부산광역시,해운대구,반송2동,129.1550178,35.23290725,-,21090620002
대진여객.고촌역,부산광역시,-,-,129.1597064,35.23573168,-,50000001667
고촌마을입구,부산광역시,-,-,129.1681389,35.23727949,-,50000001665
고촌휴먼시아아파트,부산광역시,-,-,129.1699014,35.23932952,-,50000001664
안평.고촌,부산광역시,기장군,철마면,129.1731354,35.23780904,-,21310330007
안평차량기지,부산광역시,-,-,129.1767905,35.24270212,-,50000001662
철마삼거리,부산광역시,기장군,철마면,129.1795809,35.2459472,-,21310331050
만화리영락동산,부산광역시,기장군,철마면,129.1894582,35.25035356,-,21310330008
농업기술센터,부산광역시,기장군,기장읍,129.1927486,35.25299804,-,21310110001
만화리,부산광역시,기장군,기장읍,129.1995424,35.25633912,-,21310110002
만화리입구,부산광역시,-,-,129.2040702,35.25326946,-,50000001661
이진아파트,부산광역시,기장군,기장읍,129.2093399,35.24893553,-,21310110003
한신아파트후문,부산광역시,-,-,129.2145565,35.24935255,-,50000002206
기장도서관,부산광역시,기장군,기장읍,129.2168686,35.24988519,-,21310110015
한신아파트,부산광역시,기장군,기장읍,129.2167225,35.24787827,-,21310110045
기장지구대,부산광역시,기장군,기장읍,129.2166432,35.24617027,-,21310110046
동해선기장역.기장중학교,부산광역시,기장군,기장읍,129.216533,35.24367278,-,21310110006
기장성당,부산광역시,기장군,기장읍,129.2177802,35.24140893,-,21310110007
아름공원,부산광역시,기장군,기장읍,129.2147288,35.24131587,-,21310110008
대라리사거리,부산광역시,-,-,129.2132098,35.23870939,-,50000002147
대라아파트,부산광역시,-,-,129.2121081,35.23798161,-,50000002148
기장고등학교,부산광역시,-,-,129.2104484,35.23995837,-,50000002146
궁전아파트,부산광역시,-,-,129.2105113,35.24106108,-,50000002151
차고지,부산광역시,-,-,129.2118333,35.24100542,-,50000001887
죽성사거리,부산광역시,기장군,기장읍,129.2206369,35.2421291,-,21310110038
기장군청,부산광역시,기장군,기장읍,129.2210531,35.24449019,-,21310110039
기장체육관,부산광역시,기장군,기장읍,129.2219065,35.25237587,-,21310110028
기장경찰서,부산광역시,-,-,129.2240368,35.25579655,-,50000001686
후동입구,부산광역시,기장군,일광면,129.2280093,35.26085373,-,21310310001
일광해수욕장입구,부산광역시,-,-,129.2323862,35.26181088,-,50000001687
선우아파트,부산광역시,기장군,일광면,129.2331685,35.26118206,-,21310310030
학리분교,부산광역시,기장군,일광면,129.23366,35.25879766,-,21310310031
학리입구,부산광역시,기장군,일광면,129.2428678,35.25779437,-,21310310032
학리,부산광역시,기장군,일광면,129.2456847,35.25781482,-,21310310033
학리입구,부산광역시,기장군,일광면,129.2428629,35.25795022,-,21310310034
학리분교,부산광역시,기장군,일광면,129.2338452,35.25891799,-,21310310035
선우아파트,부산광역시,기장군,일광면,129.2334998,35.2608507,-,21310310036
일광해수욕장입구,부산광역시,기장군,일광면,129.2322836,35.26208473,-,21310310037
후동입구,부산광역시,기장군,일광면,129.2262754,35.26018256,-,21310310028
메가마트기장점,부산광역시,기장군,기장읍,129.2226349,35.25409637,-,21310110043
기장체육관,부산광역시,기장군,기장읍,129.2206042,35.24976222,-,21310110029
기장군청,부산광역시,기장군,기장읍,129.2206869,35.2446114,-,21310110030
고려병원,부산광역시,기장군,기장읍,129.2200108,35.24114047,-,21310110031
기장성당,부산광역시,기장군,기장읍,129.2182219,35.24126155,-,21310110032
아름공원,부산광역시,-,-,129.2152159,35.24108996,-,50000001684
일광해수욕장입구,부산광역시,기장군,일광면,129.2318276,35.26249214,-,21310310029
동해선일광역,부산광역시,기장군,일광면,129.2336198,35.26558195,-,21310310004
동해선일광역입구,부산광역시,-,-,129.2336057,35.26671068,-,50000002137
동해선일광역,부산광역시,기장군,일광면,129.233291,35.26562028,-,21310310025
삼덕입구,부산광역시,기장군,일광면,129.2313609,35.27104268,-,21310310006
횡계,부산광역시,기장군,일광면,129.2304103,35.27400334,-,21310310007
화전교차로,부산광역시,-,-,129.2322068,35.27949402,-,50000001722
화전마을,부산광역시,기장군,일광면,129.2303017,35.28099107,-,21310310009
당곡,부산광역시,기장군,일광면,129.2245136,35.28241588,-,21310310010
산수곡,부산광역시,기장군,일광면,129.2122729,35.28633754,-,21310310011
대리,부산광역시,기장군,일광면,129.2056468,35.29144142,-,21310310013
상곡,부산광역시,기장군,일광면,129.2027642,35.29640495,-,21310310014
대리,부산광역시,기장군,일광면,129.205321,35.29158253,-,21310310017
회룡,부산광역시,-,-,129.2059173,35.28604102,-,50000001889
산수곡,부산광역시,기장군,일광면,129.2120288,35.28625189,-,21310310018
당곡,부산광역시,기장군,일광면,129.224242,35.28229063,-,21310310019
화전마을,부산광역시,기장군,일광면,129.2302365,35.28086835,-,21310310020
화전교차로,부산광역시,-,-,129.2320169,35.27938038,-,50000001723
횡계,부산광역시,기장군,일광면,129.230126,35.27396656,-,21310310022
삼덕입구,부산광역시,기장군,일광면,129.2312163,35.27098869,-,21310310023
일광해수욕장입구,부산광역시,기장군,일광면,129.2323848,35.26324751,-,21310310027
죽성사거리,부산광역시,-,-,129.2202075,35.24147154,-,50000001685
두구동 입구,부산광역시,금정구,선두구동,129.1032301,35.29740962,-,21110640021
영천사거리,부산광역시,-,-,129.1084461,35.3071139,-,50000000929
송정리,부산광역시,기장군,철마면,129.1121199,35.30509404,-,21310330005
철마삼거리,부산광역시,-,-,129.1337769,35.27729256,-,50000000930
배좌골,부산광역시,-,-,129.1326401,35.27385519,-,50000002570
부산치유의 숲,부산광역시,-,-,129.1293217,35.27008384,-,50000002572
배좌골,부산광역시,-,-,129.1328032,35.27378923,-,50000002571
장전리,부산광역시,-,-,129.1448646,35.27520403,-,50000000931
철마면사무소,부산광역시,-,-,129.150247,35.27450018,-,50000000932
보림,부산광역시,기장군,철마면,129.1597675,35.27170178,-,21310330010
마지마을,부산광역시,기장군,철마면,129.1649048,35.27417982,-,21310330011
미동마을,부산광역시,-,-,129.168429,35.28609289,-,50000000933
웅천,부산광역시,-,-,129.1680973,35.2891086,-,50000000934
석길마을,부산광역시,기장군,철마면,129.1639039,35.28717037,-,21310330016
백길마을,부산광역시,기장군,철마면,129.1562298,35.2836921,-,21310330017
와여마을,부산광역시,-,-,129.15152,35.27817667,-,50000000935
철마면사무소,부산광역시,기장군,철마면,129.1498845,35.27497972,-,21310330019
장전리,부산광역시,-,-,129.1454484,35.27546401,-,50000000936
철마삼거리,부산광역시,-,-,129.1347199,35.27763187,-,50000000937
영천사거리,부산광역시,-,-,129.1074786,35.30690098,-,50000000938
두구동 입구,부산광역시,-,-,129.1029114,35.29757267,-,50000000939
구.일광역,부산광역시,기장군,일광면,129.2334002,35.26482921,-,21310310003
동부산농협,부산광역시,기장군,일광면,129.2356537,35.26641587,-,21310310038
이천,부산광역시,-,-,129.2382587,35.26650527,-,50000001692
한국유리,부산광역시,기장군,일광면,129.240889,35.26810013,-,21310310039
이동,부산광역시,기장군,일광면,129.2440113,35.2718538,-,21310310040
이동방파제,부산광역시,기장군,일광면,129.246781,35.27311233,-,21310310041
이동수산,부산광역시,기장군,일광면,129.2507618,35.27215494,-,21310310042
부대앞,부산광역시,기장군,일광면,129.2548738,35.27618035,-,21310310043
온정,부산광역시,기장군,일광면,129.2565998,35.28367544,-,21310310044
동백선착장,부산광역시,기장군,일광면,129.2568387,35.28622704,-,21310310045
동백,부산광역시,기장군,일광면,129.2572076,35.28974904,-,21310310046
신평,부산광역시,기장군,일광면,129.2591855,35.29568042,-,21310310047
칠암,부산광역시,기장군,일광면,129.2585611,35.29852128,-,21310310048
문중,부산광역시,기장군,일광면,129.2575436,35.3018592,-,21310310049
문동,부산광역시,기장군,일광면,129.257026,35.30649515,-,21310310050
새끝,부산광역시,기장군,일광면,129.2595463,35.30896009,-,21310310051
임랑삼거리,부산광역시,기장군,장안읍,129.2601994,35.31707918,-,21310120018
동해선좌천역,부산광역시,-,-,129.244549,35.31177752,-,50000003042
좌천삼거리,부산광역시,기장군,장안읍,129.2438494,35.31297159,-,21310120002
장안제일고등학교,부산광역시,기장군,장안읍,129.2434138,35.31448166,-,21310120023
좌동리교차로,부산광역시,-,-,129.2421653,35.31771948,-,50000001696
장안제일고등학교,부산광역시,기장군,장안읍,129.2430269,35.31478636,-,21310120026
좌천삼거리,부산광역시,기장군,장안읍,129.2436972,35.31277903,-,21310120005
임랑삼거리,부산광역시,기장군,장안읍,129.2610636,35.31726952,-,21310120006
묘관음사입구,부산광역시,기장군,장안읍,129.266192,35.3211318,-,21310120007
기장문화예절학교,부산광역시,-,-,129.2724597,35.32361004,-,50000001701
동해선월내역.월내시장,부산광역시,기장군,장안읍,129.2770923,35.32645304,-,21310120008
월내농협,부산광역시,기장군,장안읍,129.2791435,35.32754642,-,21310120009
월내초등학교,부산광역시,기장군,장안읍,129.2822312,35.3293623,-,21310120010
고리스포츠문화센터,부산광역시,-,-,129.2861336,35.3303086,-,50000001704
봉수대입구,부산광역시,-,-,129.292422,35.33493823,-,50000001707
한수원인재개발원입구,부산광역시,-,-,129.3025864,35.34030017,-,50000001709
신리입구,울산광역시,울주군,서생면,129.307733,35.34370151,-,26310310001
신리삼거리,부산광역시,-,-,129.3128184,35.34567347,-,50000001710
원자력후문,울산광역시,울주군,서생면,129.3182778,35.34255053,-,26310310003
신리마을,울산광역시,울주군,서생면,129.3194677,35.34338213,-,26310310006
해수탕,울산광역시,울주군,서생면,129.3212693,35.34626854,-,26310310004
서생농협,부산광역시,-,-,129.3233038,35.34813499,-,50000001712
신암,부산광역시,-,-,129.3205014,35.34705348,-,50000001713
신리삼거리,부산광역시,-,-,129.3127571,35.34583684,-,50000001711
신리입구,울산광역시,울주군,서생면,129.3081301,35.34396949,-,26310310007
한수원인재개발원입구,부산광역시,-,-,129.3031375,35.34092493,-,50000001708
봉수대입구,부산광역시,-,-,129.2923677,35.33515552,-,50000001706
고리스포츠문화센터,부산광역시,-,-,129.2860551,35.33044976,-,50000001705
월내초등학교,부산광역시,기장군,장안읍,129.2824306,35.3295913,-,21310120014
월내농협,부산광역시,기장군,장안읍,129.2790054,35.32767081,-,21310120015
동해선월내역.월내시장,부산광역시,기장군,장안읍,129.2768847,35.32656915,-,21310120016
기장문화예절학교,부산광역시,-,-,129.2726374,35.32386798,-,50000001702
묘관음사입구,부산광역시,기장군,장안읍,129.2661181,35.3212621,-,21310120017
임랑해수욕장입구,부산광역시,기장군,장안읍,129.2603456,35.31653247,-,21310120019
새끝,부산광역시,기장군,일광면,129.2593033,35.30897963,-,21310310054
문동,부산광역시,기장군,일광면,129.256716,35.3064028,-,21310310055
문중,부산광역시,기장군,일광면,129.2572401,35.30225502,-,21310310056
칠암,부산광역시,기장군,일광면,129.2583791,35.29860131,-,21310310057
신평,부산광역시,기장군,일광면,129.2589583,35.29579935,-,21310310058
동백,부산광역시,기장군,일광면,129.2568937,35.28950925,-,21310310059
동백선착장,부산광역시,기장군,일광면,129.2566094,35.28644992,-,21310310060
온정,부산광역시,기장군,일광면,129.2563831,35.28374718,-,21310310061
부대앞,부산광역시,기장군,일광면,129.2546396,35.2761866,-,21310310062
